Date,Ad Breaks (Minutes),Ad Time (Seconds) Per Hour,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Game Sales Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs
Fri May 14 2021,0,0,0,0,0,3,0,1,0,16,0,0,0,4,2.655,0,0,0,0.0034999999999999996,0,0,0,0,1,1,0,0,0,0
Sat May 15 2021,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9.03,0,0,0,0.0105,0,0,0,0,4,4,0,0,0,0
Sun May 16 2021,0,0,52.07,1630,59,6,3,16,0.36,790,77,17443,336,473,2.755,0,0,12,0.308,0,0,0,0,1,1,0,0,0,0
Mon May 17 2021,0,0,46.51,1494,49,4,1,2,0.16,391,59,15812,339,270,5.245,0,0,3.5,0.23800000000000002,0,0,0,0,2,2,0,0,0,0
Tue May 18 2021,0,0,0,0,0,0,0,0,0,6,0,0,0,2,9.775,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Wed May 19 2021,0,0,67.04,1668,79,0,3,23,16.24,1005,103,22860,340,666,2.19,0,0,5.44,0.49700000000000005,0,0,0,0,1,1,0,0,0,0
Thu May 20 2021,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0
Fri May 21 2021,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2.425,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sat May 22 2021,0,0,0,29,3,0,0,0,0,4,0,0,0,2,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sun May 23 2021,0.5,5.03,47.35,1332,61,2,3,12,2.02,770,67,16952,358,515,0,0,9.57,12.54,0.4445,0,0,0,0,0,0,0,0,4,4
Mon May 24 2021,0,0,0,0,0,0,0,2,0,1,0,0,0,1,5.06,0,0,0,0.0034999999999999996,0,0,0,0,2,2,0,0,0,0
Tue May 25 2021,0,0,0,0,0,0,1,1,0,5,0,0,0,2,7.275,0,0,0,0.0034999999999999996,0,0,0,0,3,3,0,0,0,0
Wed May 26 2021,0,0,67.59,1401,66,1,1,17,18.96,827,186,23453,347,619,4.6,0,4.5,8.59,0.511,0,0,0,0,2,2,0,0,2,2
Thu May 27 2021,0,0,38.91,1445,50,0,1,4,0.23,547,58,14008,360,408,0,0,0,11.47,0,0,0,0,0,0,0,0,0,0,0
Fri May 28 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
